,blockNumber,erc20CoinTotalSupply,globalDebt,timestamp,hourlyredemptionPriceActual,hourlyredemptionRateActual,hourlymarketPriceEth,hourlymarketPriceUsd,activeLiquidations,currentFsmUpdate,debtCeiling,liquidationsStarted,totalAnnualizedStabilityFee,totalCollateral,Eth_price,coinAddress,coinUniswapPair,currentCoinMedianizerUpdate,debtAvailableToSettle,globalDebtCeiling,systemSurplus,totalActiveSafeCount,wethAddress,RedemptionRateAnnualizedRate,RedemptionRateHourlyRate,RedemptionRateEightHourlyRate,RedemptionPrice,RAIInUniswapV2(RAI/ETH)
392,11977992,33210465.943096224,34309304.4329594,1614943316,3.045495413676536,0.9999122561703897,0.0021358995315517767,3.14467905737166,0,{'value': '1460.63593052'},46864302.32746812464737085002665031,97,1.019999999999999999972831879,171477.252469747953964139,1460.63593052,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '28532602.118423192787931051', 'reserve1': '60942.771498693328128403'}",{'value': '3.167854635266705039'},938310.6932121351022622037983926539,115792089237316195423570985008687.9,144072.0472447569333118320280526051,786,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.46362943797076817,0.9999122561703897,0.9992982648967214,3.045495413676536,28532602.118423194
393,11978248,33194790.831916943,34294849.2153308,1614946772,3.045271983590483,0.9999122561703897,0.0021322375108276015,3.1560480838736034,0,{'value': '1471.22504446'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,171508.064952097551554635,1471.22504446,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '28509196.373156945936577429', 'reserve1': '60788.377910395450215295'}",{'value': '3.173376795394402141'},939311.2683569487348276926138158668,115792089237316195423570985008687.9,144248.3314557649542835799771092832,786,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.46362943797076817,0.9999122561703897,0.9992982648967214,3.045271983590483,28509196.373156946
394,11978553,33217090.831916943,34317210.68685488,1614950674,3.0449880803037943,0.9999122561703897,0.0021300914918973538,3.169766635793359,0,{'value': '1472.29727378'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,171532.579952097551554635,1472.29727378,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '28530790.762471066524545041', 'reserve1': '60773.194660243233786832'}",{'value': '3.173376795394402141'},939311.2683569487348276926138158668,115792089237316195423570985008687.9,144289.2226470931556973261175992142,788,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.46362943797076817,0.9999122561703897,0.9992982648967214,3.0449880803037943,28530790.762471065
395,11978776,33222789.36018858,34322970.96635141,1614953632,3.0447308559898785,0.999907480507883,0.0021268438616219086,3.186039517196051,0,{'value': '1480.15784726'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,171551.166652097551554635,1480.15784726,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '28561394.644326100886536995', 'reserve1': '60745.626878645819752855'}",{'value': '3.173376795394402141'},939311.2683569487348276926138158668,115792089237316195423570985008687.9,144320.2266897297018344576930576112,787,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.4446320265912416,0.999907480507883,0.9992600836947,3.0447308559898785,28561394.644326102
396,11979063,33410789.36018858,34511049.935348146,1614957260,3.0444959502260867,0.999907480507883,0.0021251661906752785,3.197151424660763,0,{'value': '1480.15784726'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,171298.999715220995176706,1480.15784726,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '28693696.557157168207004233', 'reserve1': '60978.873808766050296846'}",{'value': '3.173376795394402141'},939311.2683569487348276926138158668,115792089237316195423570985008687.9,144358.4598844627778286136074749452,787,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.4446320265912416,0.999907480507883,0.9992600836947,3.0444959502260867,28693696.55715717
397,11979317,33439572.01662329,34534527.88271147,1614960411,3.0444039334549733,0.999907480507883,0.0021197049021828285,3.1256076579899514,0,{'value': '1493.46'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,171297.999715220995176706,1493.46,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '28762580.873618988319097586', 'reserve1': '60968.183677240234811728'}",{'value': '3.173376795394402141'},933921.2416153042312654485911201174,115792089237316195423570985008687.9,144391.6733152380833839900599282006,788,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.4446320265912416,0.999907480507883,0.9992600836947,3.0444039334549733,28762580.873618986
398,11979581,33438880.67539028,34533890.86287048,1614963860,3.044165297476027,0.999907480507883,0.0021241015573819867,3.144219108110116,0,{'value': '1511.90379175'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,171462.999715220995176706,1511.90379175,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '28729528.900673945096645646', 'reserve1': '61024.437080772319805829'}",{'value': '3.143926736007655367'},933921.2416153042312654485911201174,115792089237316195423570985008687.9,144428.0593138573319015823217920786,790,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.4446320265912416,0.999907480507883,0.9992600836947,3.044165297476027,28729528.900673945
399,11979861,33439880.67539028,34534959.27659294,1614967685,3.0436746267955717,0.9999278210856668,0.0021221352067415235,3.2054700800720433,0,{'value': '1493.38270746'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,171465.799715220995176706,1493.38270746,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '28742612.407430530719860015', 'reserve1': '60995.709723534060807466'}",{'value': '3.143926736007655367'},933921.2416153042312654485911201174,115792089237316195423570985008687.9,144468.4118044413384545532107049286,791,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.531362875617686,0.9999278210856668,0.9994227145385575,3.0436746267955717,28742612.40743053
400,11980224,33450680.67539028,34545061.008879445,1614972308,3.0433979431318225,0.9999278210856668,0.0021073554302068437,3.209839497073856,0,{'value': '1496.36'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,171505.489240557831251491,1496.36,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '28843220.37479204102689885', 'reserve1': '60782.917081470675630655'}",{'value': '3.143926736007655367'},933121.2413365000693046273200511938,115792089237316195423570985008687.9,144517.1951206826315210912287598232,793,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.531362875617686,0.9999278210856668,0.9994227145385575,3.0433979431318225,28843220.37479204
401,11980401,33455680.67539028,34550141.16513521,1614974712,3.0433979431318225,0.9999278210856668,0.002099480969929639,3.2200120799940133,0,{'value': '1496.36'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,171861.489240557831251491,1496.36,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '28899343.700805225294313351', 'reserve1': '60673.622143296557481313'}",{'value': '3.143926736007655367'},933121.2413365000693046273200511938,115792089237316195423570985008687.9,144542.5680247126446967484490238542,794,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.531362875617686,0.9999278210856668,0.9994227145385575,3.0433979431318225,28899343.700805224
402,11980705,33540481.67539028,34635018.49918534,1614978799,3.042948187530964,0.9999278210856668,0.0020910729017583553,3.232358439041422,0,{'value': '1528.51'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,172042.989240557831251491,1528.51,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '29042605.909550495717261946', 'reserve1': '60730.206213908106608172'}",{'value': '3.166098790289103031'},933121.2413365000693046273200511938,115792089237316195423570985008687.9,144585.8120646466309976615523102732,796,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.531362875617686,0.9999278210856668,0.9994227145385575,3.042948187530964,29042605.909550495
403,11980979,33600481.67539028,34695072.34979524,1614982282,3.0427324652693315,0.9999112125531477,0.0020910025415340253,3.2329140567482617,0,{'value': '1533.71815516'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,172047.489240557831251491,1533.71815516,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '29103234.072430726507468578', 'reserve1': '60854.936412312291800023'}",{'value': '3.166098790289103031'},933121.2413365000693046273200511938,115792089237316195423570985008687.9,144622.7325347504055914146185541592,797,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.45940984219677644,0.9999112125531477,0.9992899211158907,3.0427324652693315,29103234.072430726
404,11981402,33660882.42615856,34755593.69365456,1614988311,3.0424620086617966,0.9999112125531477,0.0020908963216600203,3.2064558642994974,0,{'value': '1531.26207775'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,172222.589240557831251491,1531.26207775,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '29113247.18885109909638584', 'reserve1': '60872.781458747688275285'}",{'value': '3.166098790289103031'},933121.2413365000693046273200511938,115792089237316195423570985008687.9,144686.7470322970686076202120741022,800,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.45940984219677644,0.9999112125531477,0.9992899211158907,3.0424620086617966,29113247.1888511
405,11981623,33661682.42615856,34756500.98100304,1614991274,3.0421876743572724,0.9999112125531477,0.0020812758375896635,3.221067868659414,0,{'value': '1540.65628117'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,172210.589240557831251491,1540.65628117,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '29179977.427030659362124472', 'reserve1': '60731.581960290711778494'}",{'value': '3.166098790289103031'},933121.2413365000693046273200511938,115792089237316195423570985008687.9,144718.2125194614973381917022361312,799,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.45940984219677644,0.9999112125531477,0.9992899211158907,3.0421876743572724,29179977.42703066
406,11981756,33666782.42615856,34761629.466305524,1614992948,3.0421876743572724,0.9999112125531477,0.002080595404203868,3.199410362377963,0,{'value': '1540.65628117'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,172220.119240557831251491,1540.65628117,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '29185149.633869483223384515', 'reserve1': '60722.488199231045902397'}",{'value': '3.185206040403576849'},933121.2413365000693046273200511938,115792089237316195423570985008687.9,144735.9919934207776365904782554612,801,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.45940984219677644,0.9999112125531477,0.9992899211158907,3.0421876743572724,29185149.633869484
407,11982099,33668032.42615856,34762945.340286955,1614997412,3.0416515332708314,0.9998966460947636,0.0020680684558386795,3.1637540554570425,0,{'value': '1543.22413405'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,172220.919240557831251491,1543.22413405,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '29185793.247039009816613118', 'reserve1': '60358.218372830926042625'}",{'value': '3.185206040403576849'},933121.2413365000693046273200511938,115792089237316195423570985008687.9,144783.4062294580298239864072218282,799,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.4043691824368202,0.9998966460947636,0.9991734677931232,3.0416515332708314,29185793.24703901
408,11982285,33575275.29373846,34670257.88883481,1614999673,3.0416515332708314,0.9998966460947636,0.0020674458954240524,3.1737192535378425,0,{'value': '1543.22413405'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,172569.919240557831251491,1543.22413405,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '29073510.773460091774636251', 'reserve1': '60107.910514157029687079'}",{'value': '3.185206040403576849'},933121.2413365000693046273200511938,115792089237316195423570985008687.9,144807.3825163617646428654233680362,800,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.4043691824368202,0.9998966460947636,0.9991734677931232,3.0416515332708314,29073510.77346009
409,11982561,33678274.585467674,34773347.95423278,1615003408,3.0413327134135844,0.9998966460947636,0.002067158047365273,3.1665526070207477,0,{'value': '1538.67970801'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,173573.419240557831251491,1538.67970801,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '29176794.072377187929174132', 'reserve1': '60313.044663033902079255'}",{'value': '3.185206040403576849'},933121.2413365000693046273200511938,115792089237316195423570985008687.9,144846.9794501427200656529963008212,801,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.4043691824368202,0.9998966460947636,0.9991734677931232,3.0413327134135844,29176794.072377186
410,11982876,33681284.585467674,34775633.01928133,1615007841,3.0407088802534705,0.9998966460947636,0.0020683209050061675,3.1616753473912658,0,{'value': '1531.83865697'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,173593.119240557831251491,1531.83865697,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '29198192.451067431251507453', 'reserve1': '60391.231834936030495012'}",{'value': '3.186067547685727472'},932321.2061787800289892379063300117,115792089237316195423570985008687.9,144894.0822149120253729023801467193,803,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.4043691824368202,0.9998966460947636,0.9991734677931232,3.0407088802534705,29198192.451067433
411,11983148,33797754.038203605,34892176.2122265,1615011417,3.0403948729934345,0.9998966460947636,0.0020479190437062036,3.2391617038109906,0,{'value': '1528.61934516'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,174070.619240557831251491,1528.61934516,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '29530398.796291225086499276', 'reserve1': '60475.866063163552071452'}",{'value': '3.186067547685727472'},932321.2061787800289892379063300117,115792089237316195423570985008687.9,144932.1947414521041863084004747983,806,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.4043691824368202,0.9998966460947636,0.9991734677931232,3.0403948729934345,29530398.796291225
412,11983346,33859243.467479445,34953743.425225005,1615014029,3.04033804612084,0.999895080261805,0.0020370951070068956,3.217031902929426,0,{'value': '1528.61934516'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,174315.619240557831251491,1528.61934516,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '29602328.370268434577102133', 'reserve1': '60302.758279085235744402'}",{'value': '3.186067547685727472'},932321.2061787800289892379063300117,115792089237316195423570985008687.9,144960.0744862870094921719004764103,806,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.39885987044724014,0.999895080261805,0.9991609502580107,3.04033804612084,29602328.370268434
413,11983680,33862231.467479445,34956809.371365175,1615018132,3.0398101333755374,0.999895080261805,0.002029571621975491,3.2352284025277824,0,{'value': '1581.61722439'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,174412.119240557831251491,1581.61722439,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '29653118.016454098490737056', 'reserve1': '60183.126829285396260912'}",{'value': '3.186067547685727472'},932321.2061787800289892379063300117,115792089237316195423570985008687.9,145003.9029105175464038468846194993,807,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.39885987044724014,0.999895080261805,0.9991609502580107,3.0398101333755374,29653118.016454097
414,11983917,33891831.467479445,34986485.312942296,1615021222,3.039741293505601,0.999895080261805,0.0020265124488440737,3.2025830515943574,0,{'value': '1581.61722439'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,174497.419240557831251491,1581.61722439,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '29675049.403978513382870795', 'reserve1': '60136.857037225368909985'}",{'value': '3.186067547685727472'},932321.2061787800289892379063300117,115792089237316195423570985008687.9,145036.9178714708219167583786516473,809,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.39885987044724014,0.999895080261805,0.9991609502580107,3.039741293505601,29675049.40397851
415,11984244,33906215.42002906,35000954.56492268,1615025530,3.039120830467709,0.999895080261805,0.0020262439703620885,3.178079341540508,0,{'value': '1580.34215552'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,174554.419240557831251491,1580.34215552,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '29687683.321051191660896494', 'reserve1': '60154.489323299120989224'}",{'value': '3.216178338230689169'},932321.2061787800289892379063300117,115792089237316195423570985008687.9,145082.9909037054767623172011116683,813,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.39885987044724014,0.999895080261805,0.9991609502580107,3.039120830467709,29687683.32105119
416,11984491,34118548.75544318,35213354.61340424,1615028877,3.039013918805984,0.9998724497509791,0.0020258543678065895,3.170907854430078,0,{'value': '1580.34215552'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,175244.419240557831251491,1580.34215552,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '29712499.148386807043995783', 'reserve1': '60193.19617820898446375'}",{'value': '3.216178338230689169'},932321.2061787800289892379063300117,115792089237316195423570985008687.9,145118.8777157658631528106189683883,814,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.327125481574077,0.9998724497509791,0.9989800534254932,3.039013918805984,29712499.148386806
417,11984814,34189343.05644909,35284239.26942499,1615033111,3.038336142318895,0.9998724497509791,0.002017304869052731,3.1186247374220826,0,{'value': '1568.45838311'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,175377.819240557831251491,1568.45838311,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '29781102.774502881815701784', 'reserve1': '60077.563632764460257783'}",{'value': '3.216178338230689169'},932321.2061787800289892379063300117,115792089237316195423570985008687.9,145164.5226770839027871002664705063,818,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.327125481574077,0.9998724497509791,0.9989800534254932,3.038336142318895,29781102.77450288
418,11985093,34391243.05644909,35484153.96280415,1615036770,3.0379803567214743,0.9998724497509791,0.002023179889215315,3.105020905850208,0,{'value': '1565.22003991'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,175171.019240557831251491,1565.22003991,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '29931011.57251330187548413', 'reserve1': '60555.820677379768432111'}",{'value': '3.181611810981349702'},930272.1875172205232235984563638018,115792089237316195423570985008687.9,145191.1828484198189221010096471282,822,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.327125481574077,0.9998724497509791,0.9989800534254932,3.0379803567214743,29931011.5725133
419,11985382,34393243.05644909,35486227.87841663,1615040289,3.0375915700026037,0.9998724497509791,0.0020369155232639554,3.1412843479364128,0,{'value': '1548.03535662'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,175183.819240557831251491,1548.03535662,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '29833985.222790342691786036', 'reserve1': '60769.307621129105308393'}",{'value': '3.181611810981349702'},930272.1875172205232235984563638018,115792089237316195423570985008687.9,145242.2719870525841682327860776262,824,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.327125481574077,0.9998724497509791,0.9989800534254932,3.0375915700026037,29833985.22279034
420,11985694,34401290.05632382,35494374.11555861,1615044388,3.037232756726063,0.9998961681539957,0.002031793223669999,3.14081715172696,0,{'value': '1534.72309724'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,175222.361663488343177643,1534.72309724,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '29839190.234251018925754635', 'reserve1': '60627.06451775121872241'}",{'value': '3.181611810981349702'},930272.1875172205232235984563638018,115792089237316195423570985008687.9,145286.7506184135036595354980138872,828,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.40267954974206543,0.9998961681539957,0.9991696470387499,3.037232756726063,29839190.23425102
421,11985865,34286588.05632382,35379717.88804175,1615046538,3.037232756726063,0.9998961681539957,0.002031771150495438,3.1528188830546267,0,{'value': '1534.72309724'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,174822.361663488343177643,1534.72309724,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '29838829.211560196362867823', 'reserve1': '60625.672356608541487932'}",{'value': '3.181611810981349702'},930272.1875172205232235984563638018,115792089237316195423570985008687.9,145310.0051132384629609722890351702,828,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.40267954974206543,0.9998961681539957,0.9991696470387499,3.037232756726063,29838829.211560197
422,11986196,34348310.15632382,35428535.14704523,1615050985,3.036605832736277,0.9998961681539957,0.002022688797940174,3.2095419039075295,0,{'value': '1545.83503633'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,174942.561663488343177643,1545.83503633,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '29916014.509179674981943969', 'reserve1': '60510.787426733433503727'}",{'value': '3.181611810981349702'},917267.0293598105713254996688993302,115792089237316195423570985008687.9,145358.1583297811902361361651015288,829,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.40267954974206543,0.9998961681539957,0.9991696470387499,3.036605832736277,29916014.509179674
423,11986479,34350620.15632382,35430925.2668969,1615054844,3.0362870332377674,0.9998961681539957,0.0019942837766934595,3.2216131564029253,0,{'value': '1578.55'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,175312.071663488343177643,1578.55,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '30137960.791407889674467447', 'reserve1': '60094.000641844979746028'}",{'value': '3.188414356283375067'},917267.0293598105713254996688993302,115792089237316195423570985008687.9,145399.9743871772020220436165902338,831,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.40267954974206543,0.9998961681539957,0.9991696470387499,3.0362870332377674,30137960.79140789
424,11986666,34355020.15632382,35433682.25751599,1615057562,3.036080356942157,0.9998903255334876,0.001991770975923086,3.212288394549235,0,{'value': '1578.55'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,175335.871663488343177643,1578.55,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '30141031.239870236674817188', 'reserve1': '60034.03120796457199412'}",{'value': '3.188414356283375067'},915551.9546147895354702853903606817,115792089237316195423570985008687.9,145429.4301149103315788426910033913,834,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.3825863057265085,0.9998903255334876,0.9991229409917156,3.036080356942157,30141031.239870235
425,11986924,34328320.15632382,35407060.49420925,1615060983,3.035969729371492,0.9998903255334876,0.0019813335097171613,3.2179787520898055,0,{'value': '1601.80020274'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,175206.826801458411606829,1601.80020274,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '30223094.5765431475120109', 'reserve1': '59882.030051855938529926'}",{'value': '3.188414356283375067'},915551.9546147895354702853903606817,115792089237316195423570985008687.9,145466.4980304249545475385814865323,835,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.3825863057265085,0.9998903255334876,0.9991229409917156,3.035969729371492,30223094.57654315
426,11987205,34393120.15632382,35471921.9965602,1615064579,3.0356260326378997,0.9998903255334876,0.001955935048823659,3.2214556198160906,0,{'value': '1616.08631386'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,175333.115729023795855768,1616.08631386,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '30442640.987788871634828607', 'reserve1': '59514.610281586383653273'}",{'value': '3.188414356283375067'},915551.9546147895354702853903606817,115792089237316195423570985008687.9,145505.4946610617378589259171255853,836,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.3825863057265085,0.9998903255334876,0.9991229409917156,3.0356260326378997,30442640.98778887
427,11987636,34404770.15632382,35483684.955207594,1615070339,3.0349693619215166,0.9998903255334876,0.001951859974295144,3.2432187559088437,0,{'value': '1647.01564183'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,175345.115729023795855768,1647.01564183,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '30427193.608306928155432353', 'reserve1': '59389.621334183329485852'}",{'value': '3.213115775878662307'},915551.9546147895354702853903606817,115792089237316195423570985008687.9,145568.0067405157179519400593624783,837,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.3825863057265085,0.9998903255334876,0.9991229409917156,3.0349693619215166,30427193.60830693
428,11987922,34386335.30379358,35465336.91506058,1615074006,3.0345959332256,0.9998715476400738,0.0019466705167311108,3.2286149405865485,0,{'value': '1648.38504542'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,175371.015729023795855768,1648.38504542,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '30431423.248832162367361167', 'reserve1': '59239.954420667242273193'}",{'value': '3.213115775878662307'},915551.9546147895354702853903606817,115792089237316195423570985008687.9,145607.7970840384640272028704543163,835,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.32455023442954517,0.9998715476400738,0.9989728430021653,3.0345959332256,30431423.248832162
429,11988017,34414508.98406416,35493568.624975644,1615075444,3.0345959332256,0.9998715476400738,0.00194325573866372,3.2168832820897006,0,{'value': '1648.38504542'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,175415.515729023795855768,1648.38504542,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '30473132.173706636167807784', 'reserve1': '59217.08897161346547191'}",{'value': '3.213115775878662307'},915551.9546147895354702853903606817,115792089237316195423570985008687.9,145623.3989138193251067940827238363,836,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.32455023442954517,0.9998715476400738,0.9989728430021653,3.0345959332256,30473132.173706636
430,11988307,34390410.69937882,35469519.754327856,1615079101,3.034241970163453,0.9998715476400738,0.001936308204296506,3.2382123632226443,0,{'value': '1662.41243734'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,175537.515729023795855768,1662.41243734,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '30490317.853335291632103931', 'reserve1': '59038.652611021357632214'}",{'value': '3.213115775878662307'},915551.9546147895354702853903606817,115792089237316195423570985008687.9,145663.0827848763863637874886194183,837,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.32455023442954517,0.9998715476400738,0.9989728430021653,3.034241970163453,30490317.85333529
431,11988584,34557910.69937882,35637125.43202639,1615082904,3.033848209060887,0.9998715476400738,0.0019218341044342736,3.160418179684796,0,{'value': '1658.07'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,175641.515729023795855768,1658.07,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '30654817.853335291632103931', 'reserve1': '58913.474415760411209873'}",{'value': '3.216515402066345844'},915551.9546147895354702853903606817,115792089237316195423570985008687.9,145704.5313699949594780162427613253,839,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.32455023442954517,0.9998715476400738,0.9989728430021653,3.033848209060887,30654817.85333529
432,11988911,34322898.63317401,35402166.535126776,1615087152,3.0330296699995443,0.9998678989965939,0.0018639804485486799,3.091301547923898,0,{'value': '1667.75840619'},46864302.32746812464737085002665031,98,1.019999999999999999972831879,175889.515729023795855768,1667.75840619,0x03ab458634910aad20ef5f1c8ee96f1d6ac54919,"{'reserve0': '30263453.666914031936732283', 'reserve1': '56410.485940686609171042'}",{'value': '3.216515402066345844'},915551.9546147895354702853903606817,115792089237316195423570985008687.9,145750.5274989212423387808610035713,837,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.31433963719142155,0.9998678989965939,0.9989436804625814,3.0330296699995443,30263453.66691403
