,marketPriceEth,marketPriceUsd,block_number,debtAvailableToSettle,globalDebt,globalDebtCeiling,systemSurplus,totalActiveSafeCount,RedemptionRateAnnualizedRate,RedemptionRateHourlyRate,RedemptionRateEightHourlyRate,RedemptionPrice,RaiDrawnFromSAFEs,collateral,debt,EthInUniswap,RaiInUniswap,ETH Price (OSM),block_timestamp
0,0.002481355746535171105569862943787003,4.362594137056344705089877147817243,11860755,0,2788.522357955470745187436691184972,115792089237316195423570985008687.9,0.06853325908830422221834559248594176,3,1,1,1,3.14,2788.440432971667032725,14.892360473369843,2788.385291437294,1.679713392792866803,676.933726709008306816,1803.65643044,2021-02-15 10:16:16+00:00
1,0.002481355746535171105569862943787003,4.419265710853707004204445293455575,11861008,0,2788.657935201718685876567866781341,115792089237316195423570985008687.9,0.1087511150258265757085590152709335,3,1,1,1,3.14,2788.440432971667032725,14.892360473369843,2788.385291437294,1.679713392792866803,676.933726709008306816,1763.97493608,2021-02-15 11:13:28+00:00
2,0.002481355746535171105569862943787003,4.419265710853707004204445293455575,11861237,0,2788.657935201718685876567866781341,115792089237316195423570985008687.9,0.1087511150258265757085590152709335,3,1,1,1,3.14,2788.440432971667032725,14.892360473369843,2788.385291437294,1.679713392792866803,676.933726709008306816,1763.97493608,2021-02-15 12:07:36+00:00
3,0.001768934955701819449591545208406114,3.215446177235759811208395560891868,11861502,0,3048.645954953510904626288422086589,115792089237316195423570985008687.9,0.1161617985274885650688366678947734,3,1,1,1,3.14,3048.440432971667032725,16.89236047336984,3048.358489822083,1.418568601331794594,801.933726709008306816,1775.9779229600001,2021-02-15 13:07:59+00:00
4,0.001768934955701819449591545208406114,3.215446177235759811208395560891868,11861791,0,3048.645954953510904626288422086589,115792089237316195423570985008687.9,0.1161617985274885650688366678947734,3,1,1,1,3.14,3048.440432971667032725,16.89236047336984,3048.358489822083,1.418568601331794594,801.933726709008306816,1805.79273513,2021-02-15 14:07:59+00:00
5,0.001768934955701819449591545208406114,3.215446177235759811208395560891868,11862059,0,3048.645954953510904626288422086589,115792089237316195423570985008687.9,0.1161617985274885650688366678947734,3,1,1,1,3.14,3048.440432971667032725,16.89236047336984,3048.358489822083,1.418568601331794594,801.933726709008306816,1803.89114874,2021-02-15 15:07:55+00:00
6,0.001768934955701819449591545208406114,3.212255638445860905952903939205175,11862330,0,3048.696064173575505967822069085347,115792089237316195423570985008687.9,0.1278156009542366213422373102764649,3,1,1,1,3.14,3048.440432971667032725,16.89236047336984,3048.358489822083,1.418568601331794594,801.933726709008306816,1803.89114874,2021-02-15 16:08:06+00:00
7,0.001768934955701819449591545208406114,3.212255638445860905952903939205175,11862600,0,3048.696064173575505967822069085347,115792089237316195423570985008687.9,0.1278156009542366213422373102764649,3,1,1,1,3.14,3048.440432971667032725,16.89236047336984,3048.358489822083,1.418568601331794594,801.933726709008306816,1793.7702818700002,2021-02-15 17:08:40+00:00
8,0.001768934955701819449591545208406114,3.212255638445860905952903939205175,11862898,0,3048.696064173575505967822069085347,115792089237316195423570985008687.9,0.1278156009542366213422373102764649,3,1,1,1,3.14,3048.440432971667032725,16.89236047336984,3048.358489822083,1.418568601331794594,801.933726709008306816,1825.88714441,2021-02-15 18:09:32+00:00
9,0.003142248476334277925472276596840723,5.722403865598026539424165281049298,11863165,0,4694.890128569721205885458867464189,115792089237316195423570985008687.9,0.1387644797760435526025389625503459,5,1,1,1,3.14,4694.514977346455183755,22.00236047336984,4694.340738782238,1.891425335605595005,601.933726709008306816,1822.1797534300001,2021-02-15 19:07:45+00:00
10,0.003142248476334277925472276596840723,5.724285740331109308131689231565892,11863427,846.1745167717419600463715557405962,5594.789091674155478011986288204618,115792089237316195423570985008687.9,53.9668950998475797934946935921688,5,1,1,1,3.14,4694.514977346455183755,26.292360473369843,4748.1598627282565,1.891425335605595005,601.933726709008306816,1821.53,2021-02-15 20:12:57+00:00
11,0.001772285078867473883528342992003263,3.186636591006228227333776709638327,11863692,846.1745167717419600463715557405962,6404.824426640505566612968254590487,115792089237316195423570985008687.9,101.6899208386121073771205705459673,5,1,1,1,3.14,5456.799518562104188503,26.292360473369843,5558.061706137101,1.394823041041022821,816.933726709008306816,1822.68027144,2021-02-15 21:09:14+00:00
12,0.001772285078867473883528342992003263,3.186636591006228227333776709638327,11863946,846.1745167717419600463715557405962,6404.824426640505566612968254590487,115792089237316195423570985008687.9,101.6899208386121073771205705459673,5,1,1,1,3.14,5456.799518562104188503,26.292360473369843,5558.061706137101,1.394823041041022821,816.933726709008306816,1832.99773346,2021-02-15 22:08:27+00:00
13,0.001772285078867473883528342992003263,3.186636591006228227333776709638327,11864197,846.1745167717419600463715557405962,6404.824426640505566612968254590487,115792089237316195423570985008687.9,101.6899208386121073771205705459673,5,1,1,1,3.14,5456.799518562104188503,26.292360473369843,5558.061706137101,1.466850811402910847,776.933726709008306816,1816.86589628,2021-02-15 23:07:42+00:00
14,0.001772285078867473883528342992003263,3.180649139640300679812976034028576,11864535,846.1745167717419600463715557405962,7204.841129160410399042582689488635,115792089237316195423570985008687.9,101.7060524026427969159799621820111,6,1,1,1,3.14,6256.799518562104188503,31.892360473369845,6357.960014907276,2.130169209633951588,1201.933726709008306816,1787.58727275,2021-02-16 00:22:50+00:00
15,0.001772285078867473883528342992003263,3.180649139640300679812976034028576,11864748,846.1745167717419600463715557405962,7204.841129160410399042582689488635,115792089237316195423570985008687.9,101.7060524026427969159799621820111,6,1,1,1,3.14,6256.799518562104188503,31.892360473369845,6357.960014907276,2.130169209633951588,1201.933726709008306816,1795.4046933,2021-02-16 01:08:07+00:00
16,0.001772285078867473883528342992003263,3.180649139640300679812976034028576,11865022,846.1745167717419600463715557405962,7204.841129160410399042582689488635,115792089237316195423570985008687.9,101.7060524026427969159799621820111,6,1,1,1,3.14,6256.799518562104188503,31.892360473369845,6357.960014907276,2.130169209633951588,1201.933726709008306816,1765.95539775,2021-02-16 02:10:07+00:00
17,0.002305740591064103441107518006356187,4.193534028137562623793662011493303,11865271,846.1745167717419600463715557405962,7204.985987855580927079986421601194,115792089237316195423570985008687.9,101.727636135314939354760839476389,6,1,1,1,3.14,6256.799518562104188503,31.892360473369845,6357.960014907276,2.130169209633951588,1201.933726709008306816,1796.16,2021-02-16 03:08:24+00:00
18,0.002305740591064103441107518006356187,4.193534028137562623793662011493303,11865563,846.1745167717419600463715557405962,7204.985987855580927079986421601194,115792089237316195423570985008687.9,101.727636135314939354760839476389,6,1,1,1,3.14,6256.799518562104188503,31.892360473369845,6357.960014907276,2.430169209633951588,1053.964708368352970279,1798.90780445,2021-02-16 04:08:11+00:00
19,0.003871673482644513537411971393784648,6.95760735640489718366929627361697,11865824,846.1745167717419600463715557405962,8004.909406251387781073606551202994,115792089237316195423570985008687.9,101.7451032740474329040709042772893,7,1,1,1,3.14,7056.799518562104188503,33.99236047336984,7157.8484990256175,2.430169209633951588,1053.964708368352970279,1816.15,2021-02-16 05:08:15+00:00
20,0.003871673482644513537411971393784648,6.95760735640489718366929627361697,11866094,846.1745167717419600463715557405962,8004.909406251387781073606551202994,115792089237316195423570985008687.9,101.7451032740474329040709042772893,7,1,1,1,3.14,7056.799518562104188503,33.99236047336984,7157.8484990256175,2.630169209633951588,974.047036860082824364,1816.15,2021-02-16 06:08:10+00:00
21,0.003871673482644513537411971393784648,6.95760735640489718366929627361697,11866377,846.1745167717419600463715557405962,8004.909406251387781073606551202994,115792089237316195423570985008687.9,101.7451032740474329040709042772893,7,1,1,1,3.14,6254.514977346455183755,33.99236047336984,7157.8484990256175,3.149093447887812591,813.968197826446049584,1805.76,2021-02-16 07:07:50+00:00
22,0.003961862840112759595111040785451548,7.138834472759815214522785312231516,11866661,846.1745167717419600463715557405962,8005.063097217343907641456094814183,115792089237316195423570985008687.9,101.7661908161964296350666365039205,8,1,1,1,3.14,6254.514977346455183755,33.99336047336984,7157.8484990256175,3.151419087240594731,813.968197826446049584,1805.76,2021-02-16 08:13:44+00:00
23,0.003961862840112759595111040785451548,7.138834472759815214522785312231516,11866918,846.1745167717419600463715557405962,8005.063097217343907641456094814183,115792089237316195423570985008687.9,101.7661908161964296350666365039205,8,1,1,1,3.14,6254.514977346455183755,33.99336047336984,7157.8484990256175,3.189046246129420508,804.93605529227666153,1797.05426803,2021-02-16 09:08:16+00:00
24,0.003961862840112759595111040785451548,7.138834472759815214522785312231516,11867194,846.1745167717419600463715557405962,8005.063097217343907641456094814183,115792089237316195423570985008687.9,101.7661908161964296350666365039205,8,1,1,1,3.14,6254.514977346455183755,33.99336047336984,7157.8484990256175,3.189046246129420508,804.93605529227666153,1798.10363364,2021-02-16 10:08:28+00:00
25,0.003961862840112759595111040785451548,7.082569060229576518176151842001652,11867462,846.1745167717419600463715557405962,8005.115229776949768521840676667811,115792089237316195423570985008687.9,101.7922570959993600752589274307349,8,0.999777036975792,0.9999999745447624,0.9999997963581174,3.139999931194869490038880363,6254.514977346455183755,33.99336047336984,7157.8484990256175,3.189046246129420508,804.93605529227666153,1802.02,2021-02-16 11:08:02+00:00
26,0.001702455872140779851963273222826626,3.026452667095670806005417968848715,11867725,846.1745167717419600463715557405962,8805.005527286891962786753614994247,115792089237316195423570985008687.9,101.7992091849258467262153965939525,9,0.999777036975792,0.9999999745447624,0.9999997963581174,3.139999847869393998439667968,7054.514977346455183755,37.99336047336984,7957.724892357706,3.389046246129420508,757.567958599398044984,1801.88834416,2021-02-16 12:10:35+00:00
27,0.001702455872140779851963273222826626,3.026452667095670806005417968848715,11868019,846.1745167717419600463715557405962,8805.005527286891962786753614994247,115792089237316195423570985008687.9,101.7992091849258467262153965939525,9,0.999777036975792,0.9999999745447624,0.9999997963581174,3.139999771360046480202340569,7054.514977346455183755,37.99336047336984,7957.724892357706,2.092629347696666043,1229.182724757063119327,1787.68658736,2021-02-16 13:08:01+00:00
28,0.001702455872140779851963273222826626,3.026452667095670806005417968848715,11868287,846.1745167717419600463715557405962,8805.005527286891962786753614994247,115792089237316195423570985008687.9,101.7992091849258467262153965939525,9,0.999777036975792,0.9999999745447624,0.9999997963581174,3.139999691409334481042171906,7054.514977346455183755,37.99336047336984,7957.724892357706,2.092629347696666043,1229.182724757063119327,1800.653868,2021-02-16 14:08:02+00:00
29,0.001728729570189385982958490498012775,3.081860220436033685249904354016871,11868555,846.1745167717419600463715557405962,8805.185498481326004394029643143959,115792089237316195423570985008687.9,101.827391448187478011070711257135,9,0.9997419038906944,0.9999999705331715,0.9999997642653959,3.139999652888234036248373116,7054.514977346455183755,37.99336047336984,7957.724892357706,2.092629347696666043,1229.182724757063119327,1793.4,2021-02-16 15:07:53+00:00
30,0.002259030013585356237255625250075967,3.998483124046080539942456692634462,11868843,846.1745167717419600463715557405962,9065.166463835943777210592175692847,115792089237316195423570985008687.9,101.8392686401972962818519775315787,9,0.9997419038906944,0.9999999705331715,0.9999997642653959,3.139999604800875819324641634,7314.514977346455183755,39.99336047336984,8217.682103328305,2.41041593925306011,1069.261993208738001148,1777.6981574800002,2021-02-16 16:08:24+00:00
31,0.002879566488131024078321221525434596,5.07242780170155234753224805671439,11869116,846.1745167717419600463715557405962,9755.202805549712189264613783083169,115792089237316195423570985008687.9,101.8477040702876190987481216920617,9,0.9997419038906944,0.9999999705331715,0.9999997642653959,3.13999941910811783762843794,8004.514977346455183755,42.29336047336984,8907.567729584443,2.532366569223422102,1023.596675537973622471,1790.9540493299999,2021-02-16 17:08:33+00:00
32,0.002879566488131024078321221525434596,5.07242780170155234753224805671439,11869383,846.1745167717419600463715557405962,8953.051932771311654612613783083169,115792089237316195423570985008687.9,101.8477040702876190987481216920617,9,0.9997419038906944,0.9999999705331715,0.9999997642653959,3.139999324192778794782725233,8004.515018562104188503,42.29336047336984,8105.416856806043,2.732366569223422102,948.881222394298059493,1758.80410151,2021-02-16 18:10:06+00:00
33,0.002879566488131024078321221525434596,5.07242780170155234753224805671439,11869643,846.1745167717419600463715557405962,8953.051932771311654612613783083169,115792089237316195423570985008687.9,101.8477040702876190987481216920617,9,0.9997095021786248,0.9999999668333311,0.9999997346666799,3.139999273715193751634578816,8004.515018562104188503,42.29336047336984,8105.416856806043,2.732366569223422102,948.881222394298059493,1758.16865616,2021-02-16 19:07:57+00:00
34,0.002598892640826466909887996542672004,4.576731478776855751683944796022048,11869927,846.1745167717419600463715557405962,9952.820763644744318557325149888726,115792089237316195423570985008687.9,101.8737677218308615894326598409466,10,0.9997095021786248,0.9999999668333311,0.9999997346666799,3.139999124789338387228865186,9004.515018562104188503,52.29336047336984,9105.243869422175,2.732366569223422102,948.881222394298059493,1746.6893255399998,2021-02-16 20:08:38+00:00
35,0.002598892640826466909887996542672004,4.576731478776855751683944796022048,11870182,846.1745167717419600463715557405962,9952.820763644744318557325149888726,115792089237316195423570985008687.9,101.8737677218308615894326598409466,10,0.9997095021786248,0.9999999668333311,0.9999997346666799,3.139999020529672284962721062,9004.515018562104188503,52.29336047336984,9105.243869422175,2.732366569223422102,948.881222394298059493,1754.8999999999999,2021-02-16 21:08:42+00:00
36,0.002598892640826466909887996542672004,4.576731478776855751683944796022048,11870443,846.1745167717419600463715557405962,10002.82076364474431855732514988873,115792089237316195423570985008687.9,101.8737677218308615894326598409466,10,0.9997095021786248,0.9999999668333311,0.9999997346666799,3.139998915893934286086554094,9054.515018562104188503,52.29336047336984,9155.243869422175,2.595985057940286682,998.881222394298059493,1747.76,2021-02-16 22:08:59+00:00
37,0.002690113310514827209485463038475412,4.773895623728501313799998311247832,11870713,846.1745167717419600463715557405962,10203.0299649267676288367425027705,115792089237316195423570985008687.9,101.9055418501777201416053322163682,10,0.9996661638615375,0.99999996188449,0.9999996950759605,3.139998810226550156693189145,9254.515018562104188503,52.29336047336984,9355.207884197951,2.360390542941602205,1098.881222394298059493,1747.76,2021-02-16 23:08:19+00:00
38,0.002633843335615139371337478042668111,4.659213469371189126789784413800789,11870974,846.1745167717419600463715557405962,10733.07228393042461568621532158055,115792089237316195423570985008687.9,101.9206100615458255061762292734445,10,0.9996661638615375,0.99999996188449,0.9999996950759605,3.139998681799373889191849576,9784.515018562104188503,53.17336047336985,9885.111301590583,2.255554244477388959,1153.422981447018224969,1768.2599999999998,2021-02-17 00:12:42+00:00
39,0.002633843335615139371337478042668111,4.659213469371189126789784413800789,11871227,846.1745167717419600463715557405962,10733.07228393042461568621532158055,115792089237316195423570985008687.9,101.9206100615458255061762292734445,10,0.9996661638615375,0.99999996188449,0.9999996950759605,3.139998570526854458529449748,9784.515018562104188503,53.17336047336985,9885.111301590583,2.618220154523320573,994.068295224487992111,1782.58,2021-02-17 01:08:29+00:00
40,0.002207183936943583351764888265368635,3.893862855041799122676262936415882,11871483,846.1745167717419600463715557405962,210696.0477894856312962528454337759,115792089237316195423570985008687.9,101.9317634032353345167961942072056,11,0.9996661638615375,0.99999996188449,0.9999996950759605,3.139998451574640557319593393,209784.515018562104188503,1390.17336047337,209848.04069781912,402.939439967102032833,187110.050497106738100655,1782.58,2021-02-17 02:08:07+00:00
41,0.001734072213488750830134341216849084,3.053693511435283106445484557509089,11871753,846.1745167717419600463715557405962,265133.6626416092366237868322428031,115792089237316195423570985008687.9,102.3934287819577856675759537060972,19,0.9996661638615375,0.99999996188449,0.9999996950759605,3.139998331957522234865999446,264184.515018562104188503,1607.9263604733699,264237.77376704465,374.281045261991427511,195203.005469415057603653,1771.3400000000001,2021-02-17 03:08:05+00:00
