,marketPriceEth,marketPriceUsd,debtAvailableToSettle,erc20CoinTotalSupply,globalDebt,globalDebtCeiling,systemSurplus,totalActiveSafeCount,RedemptionRateAnnualizedRate,RedemptionRateHourlyRate,RedemptionRateEightHourlyRate,RedemptionPrice,RAIInUniswapV2(RAI/ETH),collateral,debt,ETH Price (OSM),block_number
268,2.022844786400734e-06,-0.0067044388408503686,0.0,-79193.31267044693,-78714.42031266168,0.0,-34.4839246282354,1.0,0.0,0.0,0.0,3.829125037446701e-05,-80434.07314201444,0.0,0.0,8.151037570000426,12270422
269,7.23752220043632e-07,-0.021815020543574537,0.0,54627.81476999447,57932.62766030803,0.0,-122.86860545273521,3.0,0.030077917459913395,3.6714371649537725e-06,2.936992394186877e-05,1.1016460121471283e-05,191901.497085616,0.0,0.0,20.76430947999961,12270124
270,0.0,0.0,0.0,574414.0135303698,572402.0835601911,0.0,0.0,1.0,0.0,0.0,0.0,1.8398211548920074e-05,-115841.80978415906,0.0,0.0,23.43000000000029,12269894
271,0.0,0.0,0.0,616280.2614306547,614121.6916555539,0.0,0.0,2.0,0.0,0.0,0.0,1.6956078265462082e-05,655353.7503257431,0.0,0.0,-3.480000000000018,12269629
272,1.2888870383309225e-05,0.09875737004910645,0.0,-100000.0,-99980.89162022993,0.0,-49.64156904385891,0.0,0.0,0.0,0.0,1.790630685150063e-05,-11349.752120684832,0.0,0.0,-17.198862270000063,12269354
273,0.0,0.0,0.0,83743.90065182,83450.83498232812,0.0,0.0,0.0,0.10123954219366382,1.1556044144378497e-05,9.244832791743818e-05,1.061411422753622e-06,193.99196470156312,0.0,0.0,12.828862269999718,12269075
274,0.0,-0.022373053086251815,0.0,-271230.0,-272810.0997100696,0.0,-38.329314631497255,0.0,0.0,0.0,0.0,-3.475966160193522e-05,651084.9987900704,0.0,0.0,11.076897470000404,12268816
275,6.079291568555087e-06,0.029870363407893397,0.0,-524834.5250199921,-522925.767357368,0.0,-38.83909750453313,0.0,0.0,0.0,0.0,0.0,175185.04268072918,0.0,0.0,-21.121504879999975,12268555
276,-2.7649389757709864e-06,-0.0032135785294333807,0.0,-12000.0,-12043.248272769153,0.0,-41.19585396753973,-1.0,0.0,0.0,0.0,-1.5310275626401193e-05,9609.392640780658,0.0,0.0,-6.340068430000429,12268290
277,-9.55330774840427e-07,-0.04281835666858669,0.0,-800.0,-1141.022275134921,0.0,-53.28662568339496,-1.0,0.07015388842862635,7.372567651708906e-06,5.8984432681263854e-05,-2.272740684672314e-05,-913.3572614267468,0.0,0.0,8.374322180000036,12268058
278,1.417007457192674e-05,0.059336586619876286,0.0,-68000.0,-67929.9398618117,0.0,-55.71206636703573,-1.0,0.0,0.0,0.0,-4.287392272672719e-05,-120102.27446768433,0.0,0.0,-28.289646339999763,12267801
279,0.0,0.0,0.0,1002.1594299897552,998.6665264703333,0.0,0.0,1.0,0.0,0.0,0.0,-3.964465759009883e-05,13143.832899458706,0.0,0.0,17.025412410000172,12267514
280,-9.997255063052147e-07,-0.017475361444520665,0.0,-17000.0,-17031.64610466361,0.0,-44.88284059139551,-1.0,0.0,0.0,0.0,-7.1908148467692e-05,-1743.2773503884673,0.0,0.0,-24.327225360000284,12267258
281,1.0290524400564027e-05,-0.00998725094338182,0.0,-4325.0,-4376.924827482551,0.0,-25.215998719650088,0.0,0.0721292145363146,7.114263222085526e-06,5.692074689811477e-05,-6.369390275962061e-05,-65593.94244503975,0.0,0.0,1.4113609400001224,12267001
282,0.0,0.0,0.0,-754.0,-790.38538813591,0.0,-15.154979146434925,0.0,0.0,0.0,0.0,0.0,381142.59625224397,0.0,0.0,-28.75184124999987,12266731
283,2.059657438121306e-06,-0.00037766513187564854,0.0,-3648.467986512929,-2901.586440410465,0.0,-70.58046814455884,2.0,0.0,0.0,0.0,-0.00012010000182138825,-54390.45024606213,0.0,0.0,-9.597706740000376,12266488
284,0.0,0.0,0.0,255003.3210994117,254117.02747894824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6698.4754653684795,0.0,0.0,-39.38000000000011,12266167
285,1.4814959465280593e-05,-0.051447486053768365,0.0,3316.067085184157,3820.855461396277,0.0,-84.68752011438482,1.0,0.0,0.0,0.0,-7.093975640337646e-05,-39583.74883591011,0.0,0.0,15.650000000000546,12265953
286,0.0,0.0,0.0,192660.62357775122,191992.02325218916,0.0,0.0,2.0,-0.031216483016350827,-3.024698336684395e-06,-2.420075661779819e-05,-0.00010111247085697883,57699.703868314624,0.0,0.0,-6.412403320000067,12265611
287,-5.638360346268967e-06,-0.006459887054718116,0.0,27370.196253787726,26148.227236766368,0.0,-58.83678272771067,1.0,0.0,0.0,0.0,0.0,-87504.34803876281,0.0,0.0,-23.994872900000246,12265356
288,1.9499301084537155e-05,0.015893152889697504,0.0,-312636.9295178242,-311564.1858120188,0.0,-14.737043569388334,4.0,0.0,0.0,0.0,-5.437855551315707e-05,-13861.653807662427,0.0,0.0,-10.113299560000087,12265075
289,1.1246206696652761e-05,-0.0062656961333797945,0.0,-21493.99572038278,-21026.463573254645,0.0,-144.46207616699394,2.0,0.0,0.0,0.0,-5.210165877889139e-05,-94679.46934447065,0.0,0.0,-18.682800569999927,12264801
290,0.0,0.0,0.0,36849.41325917095,36722.0325765796,0.0,0.0,3.0,-0.08799889108833892,-8.984996905603282e-06,-7.188636996580122e-05,-3.370203133101768e-05,-23919.957645490766,0.0,0.0,-20.28662364999991,12264506
291,0.0,0.0,-1203.7361368154343,188143.48405627906,186125.59596130624,0.0,-168.52305915416218,2.0,0.0,0.0,0.0,-2.0461906838686872e-05,73252.6803051196,0.0,0.0,57.84003566000001,12264219
292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.52503795419301e-05,203966.3403337039,0.0,0.0,-21.080035659999794,12264002
293,-2.9218470868688567e-05,-0.031963923114147974,0.0,-5691.23463094607,-5783.752948619425,0.0,-37.26905137003632,1.0,0.0,0.0,0.0,-2.4754798939152778e-05,29984.336470596492,0.0,0.0,25.34999999999991,12263721
294,2.733682902786392e-06,-0.04573681992406886,0.0,9440.397850334644,9452.805349253118,0.0,-77.29999295214657,1.0,-0.013288724826417964,-1.4204441707299509e-06,-1.1364150435344555e-05,-2.2012734054666083e-05,103017.12803052738,0.0,0.0,53.08652785000004,12263473
295,0.0,0.0,0.0,36583.901606258005,36457.69841770455,0.0,0.0,3.0,0.0,0.0,0.0,-4.069334271372682e-05,130628.63232408836,25.699999999999818,8270.272563956445,10.89332979999972,12263206
296,-2.64021328569208e-05,0.09848141101223273,0.0,17650.57886441797,15837.681924290955,0.0,-43.29241808169172,4.0,0.0,0.0,0.0,0.0,-125211.49419260025,0.0,0.0,-21.385371269999723,12262984
297,2.0879617958910728e-05,0.033701659202332035,0.0,-500000.0,-494464.17272730544,0.0,-114.63507196246064,0.0,0.0,0.0,0.0,-1.9837165223357545e-05,-48141.6760956496,0.0,0.0,-9.110999439999887,12262677
298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06520597722275501,-7.238137304077519e-06,-5.7906386043971025e-05,-1.1144890953218578e-05,2534.2228092737496,0.0,0.0,1.4565130599999065,12262418
299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2971252840721093e-06,-24658.471890535206,0.0,0.0,34.35999999999967,12262151
300,0.0,0.0,0.0,1174943.777918484,1170877.7154558785,0.0,-12.236075235356111,1.0,0.0,0.0,0.0,1.1592992477105213e-06,1358994.9796993956,0.0,0.0,73.28961685000013,12261887
301,-7.599201799339756e-05,-0.06899629988894151,0.0,2294.8267965465784,2146.4722802340984,0.0,-62.15366767742671,-1.0,0.0,0.0,0.0,1.540916501507894e-06,196557.65325667337,14.449999999999818,6741.644891448086,8.863231509999878,12261646
302,-1.0560759364491162e-07,-0.005253147609069142,0.0,-7000.0,-7374.249010425061,0.0,-65.17011996204383,0.0,-0.030776459611242646,-3.582563178450293e-06,-2.8660057291296503e-05,2.5990364389549825e-06,54989.39728116989,0.0,0.0,37.31360618000008,12261318
303,0.0,0.0,0.0,59149.11650156975,58946.154307454824,0.0,0.0,1.0,0.0,0.0,0.0,1.2140381494774033e-05,185260.96142414957,0.0,0.0,52.113545460000296,12261087
304,-3.3014758975759024e-05,0.053535468396206376,0.0,113701.49758231267,114007.72636058927,0.0,-44.72758725803578,1.0,0.0,0.0,0.0,2.6279610693347166e-05,75939.32946873829,100.0,19942.20411223336,1.7502150299997083,12260790
305,-4.144374296240032e-08,0.0021099692384809465,0.0,-21942.72654468566,-21859.18651745096,0.0,-87.21516970844823,1.0,0.0,0.0,0.0,1.0441801948868346e-05,239807.30057380348,0.0,0.0,4.019987849999779,12260500
306,0.0,0.0,0.0,53338.29398050904,53155.695443451405,0.0,0.0,3.0,-0.04646364226994626,-5.631012402584901e-06,-4.504594219778557e-05,4.0025071021965175e-06,3505.7773397415876,0.0,0.0,-13.050202879999688,12260198
307,0.0,0.0,0.0,20040.20466415584,19971.5989443101,0.0,0.0,2.0,0.0,0.0,0.0,2.9101216470817093e-05,-24447.453124262393,0.0,0.0,2.75,12259938
