date,rho_star,beta,p,Q,v_1,v_2 + v_3,u_1,u_2 + u_3,u_2,w_2,u_3,w_3,w_2 + w_3,D_1,D_2,w_1,D,C_star,p_star,p_ema_10
2019-01-05,158.05144584061898,0.005,0.994472899540961,1830493.7656432583,12452.506313582417,36252.26001661457,1772869.9610675275,1226571.467810154,1226571.4678101132,4266.831313078538,4.0745362639427185e-08,1.4173946951745234e-10,4266.83131307868,69962160.16158956,279383.8369499271,959.8671336834491,70241543.99853949,289312186.2621561,1,1.0060352254561815
2019-01-06,154.821438737861,0.005,1.00014865002982,1824634.719488765,3741.963714273181,9601.009868766647,645876.6054624617,338344.31820904213,338344.31820904213,602.5878744910581,0.0,0.0,602.5878744910581,70269692.44884297,279745.2733236247,964.0242481886526,70549437.7221666,282492572.442304,1,1.0047102307356455
2019-01-07,154.522827457842,0.005,1.00119486697927,1817158.775578648,3337.917497260496,10813.861407378456,484245.0136116147,319892.7360684294,319892.7360684294,99.5904497292437,0.0,0.0,99.5904497292437,70434044.72638616,280611.9578675592,966.274993663786,70714656.68425372,280792511.94224286,1,1.00402935226551
2019-01-08,150.896388759685,0.005,0.9988905988000071,1806770.294301715,6434.615903838072,16823.097180770244,796487.126538068,1450377.271887213,1450368.3718872021,9172.104209392948,8.900000010849908,0.056283444361721356,9172.160492837309,69780154.58103701,272397.1490701089,957.3516953869654,70052551.73010713,272635112.7284021,1,1.0028695313372198
2019-01-09,151.820789288464,0.005,0.984411898485804,1812469.508329529,16639.474324664567,10940.26029685,1139227.0399999619,345217.5135950446,345211.5135950331,59.077314140394215,6.000000011525117,0.0010268020374866729,59.0783409424317,70574164.10744193,273306.15998770454,968.0892585380893,70847470.26742963,275170551.3158634,1,1.0015454279538019
2019-01-10,137.45623031543698,0.005,1.01005307683405,1819542.105841021,37971.946884528734,30899.349373037694,807322.124440074,1237488.9691313207,1010732.427807881,419.62107083846075,226756.54132343968,94.14145630623202,513.7625271446927,70143997.26275069,273754.62108651607,962.2236259562198,70417751.88383721,250107398.7691186,1,1.003254660593765
2019-01-11,128.03579092918002,0.005,1.0091534353045601,1817997.162154191,4048.64718302479,5593.590869854903,278574.23692432046,413276.418302238,413275.94813783845,166.83543939553445,0.47016439953586087,0.00018980074823648127,166.8356291962827,70009295.08137277,274548.1745611452,960.3891038253518,70283843.25593391,232768704.5634166,1,1.0018908886416034
2019-01-12,127.200501728985,0.005,1.00575728816737,1822023.4454022716,5580.860071951058,1554.576823869953,368015.0600000024,153825.67050290108,153825.67050289255,67.5476709929583,8.527422323822975e-09,3.7445474195854126e-12,67.54767099296204,70223484.47086988,275443.95364789007,963.3267577378163,70498928.42451778,231762296.41714287,1,1.002541612835833
2019-01-13,122.909834334805,0.005,1.01139211064755,1835549.303181907,36811.57537106797,23285.71759143239,1281268.780784011,1601051.1550387442,1515994.7601387426,2644.1481287431093,85056.39490000159,148.352562506147,2792.5006912492563,69903702.09661514,273610.42225959187,958.9693029510386,70177312.51887473,225607060.76745492,1,1.0012188342897732
2019-01-14,122.18087238688999,0.005,0.9843541141844631,1872894.6135232616,39332.580202432815,1987.2698610785883,1697338.1204721034,369370.21733000875,369370.21732999565,117.10067281069063,1.3096723705530167e-08,4.15202711420329e-12,117.10067281069477,71231669.99975723,274470.41197306925,977.0903862880933,71506140.4117303,228831897.76897928,1,0.9995004116915158
2019-01-15,127.44908551211,0.005,0.997286110530228,1876705.645480941,9308.891942530405,5497.859984850511,397853.4976655841,312991.5911141932,312972.94978087326,445.8696288104163,18.64133331994526,0.0265569416581036,445.8961857520744,71316531.90630864,275002.7775282274,978.2617409103041,71591534.68383686,239184418.29196006,1,1.0002534823634543
2019-01-16,123.36042661030301,0.005,1.0035354202589,1885269.740389504,9999.392060473561,1435.2971519108396,585627.4649866819,206789.06349006295,206749.05749005429,18.003526406477068,40.00600000866689,0.0034836873566313786,18.0070100938337,71695370.30780526,275968.2162052803,983.4456871466842,71971338.52401054,232567679.4499444,1,1.0004611223150728
2019-01-17,122.616547525964,0.005,0.984993740912456,1879986.4433189826,6901.15696952492,12184.454040046548,834741.9955320656,1158642.0131793916,1157963.0521100445,6909.813445859449,678.9610693471041,4.051506062858285,6913.864951922307,71371470.29015793,270033.38417167624,979.0329183182903,71641503.67432961,230517447.07539004,1,0.9994405499202169
2019-01-18,122.270696493823,0.005,0.996679554426644,1885917.97412716,6249.650995600503,318.12018742319196,231056.56684598327,76581.32864874601,75712.23014873979,23.12123792553389,869.098500006221,0.2654080213974905,23.38664594693138,71525945.52835518,270991.0601878928,981.0626621635174,71796936.58854307,230592504.2267475,1,0.9993776653958579
2019-01-19,123.603557724385,0.005,0.982680429836027,1891585.2008363446,6190.467414401006,523.2407052153721,538023.7697158456,155609.30465471745,155550.48540159955,500.9366493523244,58.81925311789382,0.18942222840521591,501.1260715807296,71908359.99341631,271476.2354018501,986.301285537995,72179836.22881816,233806660.56216753,1,1.001036571974451
2019-01-20,121.925105357014,0.005,0.993818626682636,1925965.911325589,36141.39104431495,1760.6805550709832,998405.0360000432,153969.29323747754,150443.67117652865,148.03481327433917,3525.6220609488955,3.4691708822769454,151.50398415661613,72752795.73617887,272322.57820170734,997.8467840138584,73025118.31438059,234823596.65238994,1,0.9990406954645382
2019-01-21,117.69404946719101,0.005,0.992441820687231,1932893.074734601,9580.477479598485,2653.3140705870464,425728.35753816366,257085.43965920806,256782.62765920782,234.42136447317114,302.8120000002382,0.276442385787543,234.69780685895867,72921438.65405783,273088.04318022897,1000.162785380624,73194526.69723806,227490013.15260506,1,0.9968884716452996
2019-01-22,117.900774152958,0.005,1.00325327385956,1926485.2949241525,9081.657653451432,15489.437463899609,280526.7497776449,106722.0388699472,106297.97136997367,96.41671999919794,424.06749997352017,0.3846470151664278,96.80136701436436,73095243.36496554,273993.7900285884,1002.5482153738267,73369237.15499413,227134107.66584718,1,0.9957018063003968
