,0,1,2,3,4,5,6,7,8,9
1944,2.3702928770617518e+20,1.2658246012553708e+20,7.122756786389673e+21,2.490690068350552e+20,4.789598529786752e+18,2.3934324862895337e+19,1.6851177644113396e+23,1.8224377126997682e+20,1.5802612051631994e+21,6.621917110188343e+18
1945,6.095310808018781e+18,1.6567946147098585e+19,3.2873416992293205e+20,3.557457574916228e+21,2.794629845079598e+19,3.028253763166503e+20,1.4219279952202847e+18,2.0573785268240916e+18,1.9949935068151045e+20,5.601959599072693e+20
1946,5.6582906270217256e+16,2.721723582729197e+18,3.87445716357531e+19,4.1281541043995437e+21,6.523214204592648e+22,4.381057957189564e+17,2.717168021345555e+17,1.693790725239915e+22,1.372207311423184e+19,1.561779230039911e+17
1947,8.54305725855006e+16,3.9489343716199314e+20,1.5616055400262558e+19,6.839414397454269e+18,4.878533085736705e+18,2.279150180335163e+23,9.826958681303554e+19,4.682833995492491e+19,1.1696322506935201e+20,5.634550855600394e+18
1948,1.2649221787642898e+20,4.4422180432391445e+20,2.771049419653481e+19,1.1144054324577763e+19,6.230396346852424e+20,5.70056439806191e+19,2.056541156254771e+21,2.6279314709718136e+20,5.5039409169488675e+22,4.4170140452854794e+21
1949,1.78854595635395e+22,3.68481185140924e+21,4.516867323109741e+21,3.2911440780148765e+19,6.439539636357762e+19,1.2041354655832392e+19,4.2632646040725e+23,2.4400803933957804e+19,4.753490920370271e+19,1.8481397256826506e+20
1950,3.1981244932471895e+20,3.147808377367345e+18,1.2506732304691564e+20,1.3559243156124357e+19,1.8098882637003762e+19,3.076554353398013e+19,1.759641685213142e+19,2.5953898349562667e+19,1.690222989876524e+20,2.465814414995712e+20
1951,6.040340677026994e+20,1.468958884766025e+21,1.2075352739907839e+22,9.895821775821513e+18,4.897776618224419e+18,8.170296596438362e+17,5.473734624174205e+20,1.0774119816977866e+17,5.15768135814559e+21,6.032332821362675e+18
1952,9.329721813133694e+19,2.0788010204873275e+21,9.7632673020386e+19,7.677283850573503e+21,4.575720867343182e+21,6.836202657284603e+18,3.420498155857909e+19,3.6567869685362244e+21,6.323412582270245e+20,1.1191415352354182e+20
1953,1.8922519120425786e+20,3.2612033869469896e+20,8.039832551210364e+18,2.2317867631561317e+20,2.5285793540813888e+22,1.5335591961927785e+20,1.1802644346392416e+19,1.4432334303072018e+19,6.709530910824941e+18,8.070367223094501e+19
1954,2.8898684206260956e+18,7.581873053134519e+18,1.7713113975622234e+18,1.2211081718159492e+21,1.507508855870434e+18,9.793157359183672e+17,2.916625068030701e+21,1.178587674341339e+19,2.8687134259643272e+20,5.305604632529688e+21
1955,4.30391231011324e+21,1.3352265707336126e+19,4.101336172311615e+20,1.4525594756607941e+20,1.2301268834352177e+19,1.0608246163784139e+20,1.4585422870607892e+19,3.176155423438008e+19,4.7758830080203496e+20,1.6601220473995106e+19
1956,9.639985609941309e+20,5.120945133719894e+19,1.7974308555821535e+19,6.788700474883935e+17,1.1456352061175765e+19,6.841745138282033e+19,4.535638898943231e+18,6.026525322161279e+18,3.5191879972971556e+22,2.949745785966107e+18
1957,2.0480311238137138e+24,1.3672483828964344e+20,2.9204861139801843e+20,6.372293316134097e+19,2.4722196490270445e+21,6.116433035971483e+20,7.232687157444879e+20,2.1177446511696028e+19,6.816636272264182e+18,1.279456140243041e+19
1958,1.8618111135650935e+19,8.18964444677443e+19,1.2849664831688945e+22,8.713519697652616e+18,1.3081114252622499e+20,4.345081716871774e+21,1.0164756039032349e+20,1.6029150807088923e+19,5.549184482222677e+18,9.196696211222199e+19
1959,9.542373102159235e+18,7.5662835368848e+19,1.7053476661917578e+17,1.4931532125086568e+19,4.5955973426268017e+18,1.0275164910761688e+22,9.169300228763838e+20,6.698301231743257e+22,5.532408792977417e+20,6.236062870145798e+20
1960,2.8398298666632945e+18,2.4742271250321375e+21,7.394796380989972e+17,1.4169801239678857e+21,4.760193576743817e+20,6.610339744347632e+20,3.1393228188911944e+19,4.2654559068278426e+21,1.50220790829123e+21,2.0330535438140529e+18
1961,3.867228331509222e+22,3.8607235314090755e+21,2.569515081741095e+19,6.00192529617141e+19,9.846389798400985e+19,4.791956933975368e+19,2.827890422523301e+21,1.621827054329982e+19,5.7726256719054316e+19,1.160793901515526e+19
1962,1.1990538520861863e+21,1.8299264285535007e+21,2.0381522956102156e+19,2.1767357335483413e+20,2.8599477567291015e+20,1.9543715518145443e+20,2.4837377533645203e+20,2.4522241878999716e+21,1.1656322694757779e+20,3.361085211025305e+18
1963,4.890887121373766e+18,4.3743088147095696e+21,3.971210681535498e+19,1.1661501905976676e+19,1.9870091132644062e+20,4.3836134230109815e+19,4.5756713035564434e+21,4.5184132797104634e+17,6.005614500165939e+18,2.509172758719562e+21
1964,1.4924314754688218e+20,1.731299677651207e+20,6.303725422974686e+19,5.715149803024551e+16,7.292751998880579e+22,1.1262752891665445e+18,1.599309796050594e+20,1.6977465584279988e+20,9.869633819312531e+17,1.9481183788355836e+20
1965,4.929972730198551e+19,3.837757228187969e+22,4.818453687319484e+19,9.560940798000966e+18,1.496080538234891e+20,3.5478995445044294e+20,8.800729887895828e+17,3.4837687290247156e+21,3.724655798635463e+20,7.569856032138866e+19
1966,4.065449433916811e+18,2.32030954791814e+20,1.7761301400560955e+18,2.0113639006570122e+18,1.0181191756468724e+20,4.7065461207790625e+19,1.779218481569057e+20,8.60171159316832e+18,3.732282201897881e+18,4.191569856425162e+22
1967,4.643628162821681e+18,2.270592503430078e+20,2.534409711319536e+19,1.3309436549531917e+22,5.591691439912927e+22,6.101046663374478e+17,3.1386187611377015e+20,4.5796866347144494e+18,8.445059078849158e+18,4.206206797436635e+19
1968,3.7440135196920913e+22,2.2501744936556057e+19,2.64596958934464e+18,8.956128960430203e+21,1.879073582700069e+20,1.827906565127716e+18,2.1826719273367647e+22,1.3937929507738776e+21,3.930548936105315e+18,1.5994651390077786e+19
1969,1.985217060851925e+19,4.435941759390592e+20,7.828985240461688e+18,1.0027861432788579e+20,1.465085423139711e+19,1.905749184816484e+20,9.403735018615816e+18,3.458951117557094e+20,7.968401505776551e+21,4.3716205767262536e+20
1970,1.7188888021124034e+22,6.930530314196448e+17,2.0990901238526748e+20,3.091096853728057e+21,8.567746010050977e+20,5.945680774239384e+21,1.0526496491811155e+20,6.385379743704152e+22,2.0014516462494443e+21,1.8939736937299465e+21
1971,1.2145138241323569e+18,3.2441528795432525e+18,6.45028107317052e+17,1.7377761060897942e+19,1.2605750266940685e+20,4.659633406292329e+21,8.283566461033085e+17,4.4584321663694403e+18,1.924983943440883e+20,3.2934992787773666e+21
1972,7.176794560883008e+19,3.054433778912085e+18,1.7268217243221756e+19,2.716228168163645e+21,4.0770842924623174e+21,9.771806776537991e+21,8.08684641969106e+20,3.908329886190721e+18,5.404761635038815e+19,2.6500176129162294e+20
1973,3.0275751808086175e+18,3.517082002372929e+20,2.161727069269691e+20,1.2641514443502311e+19,1.5137696733637893e+18,3.9607080450352474e+20,6.353701779461775e+20,7.596826446062885e+17,1.0193015631566075e+21,1.2495862561570721e+23
1974,4.391867149479878e+16,5.44484856468585e+18,1.3996688441306165e+19,1.4497780581520915e+20,9.873767873718524e+22,1.576916890611263e+21,4.246798692466407e+20,2.349270920798338e+19,1.3864782282619942e+20,8.601491077250946e+19
1975,1.5054873792675542e+20,2.712935894615913e+19,1.154353005208968e+20,2.2948013827578065e+19,5.789672089937476e+21,8.010955100369805e+19,3.2887712696622707e+19,6.143932622588434e+17,2.8869997347123544e+19,2.1702687193104738e+20
1976,2.3983437816761073e+18,5.540971270789356e+17,6.215311650837726e+19,1.7434960387288869e+19,2.957664105085435e+19,1.633270713510762e+21,2.875400820903464e+21,2.4689955557392273e+20,9.138220679298333e+19,1.2940614163442986e+20
1977,6.508336268150933e+20,1.0208864983749495e+19,2.5347319609053272e+20,2.3015918585392756e+20,1.8446185820814094e+21,1.9537642237388442e+23,2.0277205858367873e+19,1.4876254008721892e+18,5.846980146160851e+17,1.3003750141498255e+20
1978,5.183156718525865e+20,3.86971693730094e+22,2.6286525691830526e+21,1.3707087790018073e+19,5.245079477375723e+22,9.679545297178467e+19,1.9386808470568366e+19,6.812106623049517e+19,8.679388372450872e+18,1.5502623432288903e+21
1979,5.508968868781817e+18,1.0533380437272671e+20,1.6199262908200786e+19,4.9176048689305145e+20,5.648309126282743e+21,2.6838258126699597e+18,2.2921356504127436e+20,1.1042347878707216e+20,6.371874366623584e+18,4.400517683445876e+22
1980,1.7342765861331785e+22,4.044021753134988e+18,4.767531467764299e+21,1.6861984962667905e+23,4.4549173129404206e+18,3.354260911914152e+20,7.906087389763236e+17,1.5012863570124477e+18,9.108333206049733e+18,2.371945271580352e+20
1981,6.44655520576457e+20,1.1763745404974018e+20,3.257583370189523e+20,5.733166672234305e+21,2.429851705450297e+20,4.2346010654823494e+21,7.205241201900977e+19,4.892336805295921e+20,1.6005067455516789e+19,6.102680250585588e+19
1982,1.8659161239196762e+19,1.8282525364111318e+22,4.8181777157060575e+19,3.0259109104595666e+18,6.461236209363442e+19,3.004955023400868e+20,9.659851480995346e+18,2.6478452040235998e+23,1.0897866520860247e+21,5.37123951688288e+21
1983,5.755110498759158e+20,3.6024715625335205e+21,1.4838421896408916e+21,1.5870132423622454e+17,2.6929599681850455e+21,6.451674633705555e+20,2.8356762407568255e+20,4.043603128526952e+19,2.3971077650524054e+19,5.328626183591418e+19
1984,7.173603295942617e+20,4.136352721470916e+19,5.7802955473574855e+19,1.115512389638332e+20,4.998299958070313e+19,3.4084883050496465e+20,7.581178319087116e+19,1.1196357308702558e+20,1.1083212742039625e+21,7.116323489441008e+20
1985,2.7378197931396403e+19,1.6436237655353917e+19,4.015572804154532e+20,4.697966667069146e+21,6.508041405229251e+19,2.0348218797720848e+17,1.4736963642508682e+21,3.6051536517002502e+19,1.6876226667284658e+19,2.143512527787423e+18
1986,3.6149960142626935e+19,9.736186573380907e+20,4.0933499107696124e+21,5.7131033156913784e+20,3.35219746754837e+18,1.7756302889401242e+18,3.7987622056941466e+20,9.201436162646846e+22,5.707916678804555e+20,6.301376684731021e+18
1987,3.1542534544259215e+19,1.0914621168456096e+19,2.3105058406999155e+19,3.368480340214385e+21,4.138273449314799e+21,5.668298848657863e+21,1.24524769685037e+21,2.872275740040141e+21,3.5533163951559526e+22,1.8528339480306926e+20
1988,2.524869990735562e+20,1.2470866474595664e+19,7.776325775628775e+19,3.4873056165571114e+20,7.623648791329773e+20,1.5245083765280442e+24,2.9289303747052753e+19,4.769474598031207e+22,5.279922406110245e+18,6.967086271574847e+20
1989,6.552034339875137e+21,1.4380400816977444e+18,4.46558535669876e+19,4.070601725085089e+19,1.7259770471205335e+21,2.0926294186570036e+21,1.0851881416770116e+20,3.950086392313514e+19,7.731329938164954e+20,2.9042404736969894e+17
1990,5.309489917487378e+18,3.5177932144881733e+21,2.4793840789185633e+18,2.7084135914867593e+19,2.1834823601379125e+20,3.984029879701722e+20,1.0163316562586184e+21,2.1929854839294095e+19,3.8578528417563057e+20,1.5753186923944204e+21
1991,4.1909027665646783e+21,6.477082471567723e+19,2.0537559319975813e+18,5.85766398678524e+20,7.122891147170774e+19,2.887931791747359e+19,1.7790785237658413e+20,1.5650630399642794e+17,5.886770137938373e+21,2.7978580855331845e+20
1992,2.980866588042031e+17,1.6063504183887816e+20,2.0614338091554988e+18,1.0810010996084318e+21,7.011549585562672e+20,8.091644523352717e+18,3.9742658919008456e+20,1.2462655760312827e+18,1.717749913137493e+20,3.499074809168187e+20
1993,3.67981259436269e+20,7.523837471467374e+20,4.12115631861462e+21,2.0089827913127737e+21,4.929657029468271e+19,8.318485489211227e+22,1.2238641354369165e+20,2.8089247190205344e+22,4.2720968131272304e+20,1.3724751247747328e+18
1994,4.9566416473689104e+19,1.4327218327582406e+21,5.974303043523331e+21,6.885332044967672e+18,2.939389386752125e+20,1.309916343884042e+21,5.286190684061514e+21,1.9308525146880852e+20,9.443206142606548e+17,2.499904965752558e+19
1995,1.3488333133458642e+21,6.456968736589748e+19,2.684331696467695e+19,2.0512852063321403e+19,1.5496111135897393e+18,2.2044137365735154e+19,5.828560083863273e+20,6.384224536984348e+19,5.78882899525227e+20,9.62641821711913e+19
1996,6.456250203998781e+20,6.027167692131663e+18,4.900491694719237e+21,2.5690004597111386e+17,2.3184338507425e+18,4.4236308930191635e+21,8.424383691679773e+20,4.4059681082768026e+18,1.3196097242583137e+20,2.967218272186857e+19
1997,8.364942494856726e+19,2.132668407430432e+21,1.6697586157284946e+22,7.943036038682211e+18,1.7250682152137407e+23,9.069187301257671e+19,1.9637728844282022e+21,1.5585698640335248e+22,8.053041660456143e+18,2.8542956552401013e+21
1998,3.186107303602027e+20,3.4454601148839206e+17,9.517580442146952e+20,5.496005800709264e+19,3.390453002553625e+20,1.2068250640286913e+20,2.609617565610062e+18,4.713805341775191e+17,7.14960724988965e+20,1.3538612915723516e+19
1999,9.934329698729674e+19,2.019873232073219e+22,1.0452599454541224e+19,1.4882726978633544e+21,7.023371013016097e+19,4.535926315409793e+19,2.1966613644657875e+20,3.3193420327057634e+20,2.6282630850693652e+19,1.964630176720526e+20
2000,1.7150482747936075e+21,1.8176920499131384e+20,4.735325985477945e+20,1.370442901840818e+22,2.181227866882366e+20,1.24108170118796e+21,6.920151877302347e+18,2.1781993507336575e+20,6.6986974608317e+21,9.463523090739692e+19
2001,8.102151359497891e+19,4.2038786275215813e+21,1.4004443942276063e+19,1.523727206830231e+21,4.1101784506697704e+21,7.0741077230568006e+19,4.6670428730676273e+21,7.12329284973593e+20,1.0684319544686866e+20,2.847196471404296e+16
2002,1.177759422249316e+20,2.3598359176348366e+20,3.3397384841738726e+21,2.8978348775529955e+20,4.243878367005694e+20,2.5568901209232762e+20,1.2566009372498523e+20,8.074687701170169e+20,2.6626307531397107e+20,1.6691315968358993e+20
2003,1.2034374709034031e+19,1.216699882781489e+19,1.0565285858007511e+22,1.658955181275257e+20,1.9495185508735446e+22,2.959118619304025e+20,1.1671272302355612e+18,4.174914060459285e+20,7.90780561132182e+18,8.262890925257541e+18
2004,2.291419482498834e+20,1.8355519066975982e+19,1.7004911590703543e+23,5.568549767839269e+18,6.5706095123885e+18,1.7421987441212516e+20,3.171815482934149e+21,1.5017997063417735e+20,1.4268225450411696e+20,1.0821918688440958e+23
2005,1.949435497165307e+19,1.2733523898855152e+20,7.492271113388775e+20,6.561203162813205e+20,1.3927559989840893e+20,8.492587750501342e+16,2.71820579202677e+18,5.781795510780601e+19,8.803750935411375e+18,9.65497436110361e+20
2006,1.822246491407346e+20,3.527913664907634e+22,1.0615471486848522e+19,2.0409489870607815e+19,1.2149847034877486e+21,7.025720438430898e+19,7.658832087333362e+19,1.5261900192727053e+21,6.018989319652602e+22,1.3506585814175734e+18
2007,5.092257682696814e+18,6.052466472136449e+18,1.7674435813324192e+21,3.5682867208089954e+20,2.0180740895346154e+20,1.5780097846143084e+18,2.214679776726464e+19,3.165264547941249e+18,3.2660483345113984e+18,1.0474298558542727e+19
2008,4.496534920159181e+18,1.0597163592823652e+20,8.65821211960398e+18,1.3728861682290482e+20,1.1585921681781187e+19,3.2203794987644038e+22,2.1382616978103604e+21,1.6231332346689548e+19,1.3181285775790365e+19,2.3603475876806663e+20
2009,5.060956710237827e+19,2.7741780293579555e+19,2.472882523991454e+18,8.927284170630355e+19,3.2533554991353057e+19,1.8656156249180324e+20,5.148342171782099e+20,1.211293638158329e+21,1.510498670567748e+20,4.932312775961129e+18
2010,5.474281243228425e+19,1.060700057248619e+21,3.9367764930065357e+18,6.096496563848307e+20,3.2799520174304707e+19,3.1693306896661533e+19,9.384291552852589e+19,5.310087295309242e+21,1.3062999659937886e+21,7.0751883563771216e+19
2011,1.42169238661509e+19,1.5446855980535712e+21,1.2315534306659731e+19,3.471992888094609e+18,1.9483535159823024e+19,6.217331401306408e+20,9.910928485819079e+18,3.738882517559453e+20,1.8433541046910766e+20,1.7788478900560056e+21
2012,3.11335131719636e+18,5.376116040572219e+19,1.9326526349584227e+20,8.536705945893395e+19,3.3921970690135006e+20,1.365510281703766e+22,2.3962259193483674e+19,6.535168778366337e+17,9.098413555682256e+19,3.79608951031521e+17
2013,4.690798575014739e+17,7.517154367980024e+18,1.6878458649808787e+21,2.162410999335283e+18,2.6919216477459946e+21,2.6536836944031652e+20,4.337779276781785e+18,2.1819741716646894e+21,1.4051784922644355e+20,5.036433279226116e+19
2014,2.6596602961651632e+17,1.0098383736601929e+18,1.2332553486096394e+19,4.6538514538325e+19,3.0557354678466314e+20,1.2927030479956148e+19,1.9400930817338608e+17,4.711733662250334e+22,1.93468211503705e+20,5.98842988658675e+18
2015,1.4679185974197551e+19,7.085049665330514e+18,1.5660331014527002e+20,1.0618505986629696e+20,3.364582657463593e+19,8.151997432959628e+19,1.0166874796391154e+20,7.152181694581306e+19,1.8049230961299546e+21,3.2211371058797224e+19
2016,7.236911381699906e+19,1.4795321827926235e+19,4.761723334673942e+21,1.8099979747897005e+21,4.6300658859535624e+20,1.0258614023266335e+19,3.531768229513411e+19,4.079557211841363e+19,1.2053641689869683e+19,2.4988355703092806e+20
2017,6.782200763889556e+20,2.175248217874138e+20,7.3320496561910964e+19,1.2301311943067095e+19,2.7224136045705776e+17,3.3114834748598714e+17,8.503064516686338e+18,2.9802080760181367e+19,8.990241408743381e+19,1.2844045036631274e+20
2018,8.024604815665776e+19,4.049356193112877e+21,5.4589827372093414e+17,3.47147335966543e+20,4.429901718933212e+21,4.385023939220948e+18,9.403050261184082e+20,2.3206400624748482e+20,6.573088083320008e+19,4.30213373643571e+20
2019,7.03678386203664e+21,2.9682868870794056e+18,1.4028346414820526e+20,2.902925730604892e+21,1.5496283558394894e+19,1.0957310495042195e+19,5.11664207398968e+23,5.094960264055267e+18,1.405417551769622e+19,2.8050489440527953e+21
2020,4.066891785878195e+17,3.0154927226524428e+22,1.0816768682848086e+22,7.655784232831633e+18,2.235354384336711e+23,1.4525851074429973e+20,2.7577338572486463e+20,3.2474364322567153e+18,4.219553374370557e+20,1.323809830961182e+18
2021,5.792569739722e+18,4.5160480015292183e+20,4.649684915536987e+19,1.1745995332104945e+18,7.456399327798484e+18,4.10398732752114e+18,1.1908669534249506e+20,2.759852754088067e+23,8.695543633306648e+21,6.361143615487489e+17
2022,2.6530935573371777e+19,7.932839382308585e+20,2.8962784215890616e+19,4.6058414622284566e+20,4.1539443854761037e+18,1.025500440495071e+19,4.731830150433651e+19,9.876415718444407e+19,3.652723732167521e+19,7.003718775646463e+20
2023,1.8254099116783197e+20,1.1679090181969317e+23,8.602689952848465e+19,4.274543160666391e+18,3.839668158551087e+19,2.4777803969520317e+18,1.739102818520004e+21,1.101606445213229e+20,3.5702879636094734e+19,1.2044374793252112e+19
2024,2.9670626809626766e+21,5.0233169519911625e+19,1.3507024251551988e+20,3.345710956081298e+18,1.880914587801496e+22,4.973978636988348e+17,6.121347903216088e+19,1.923542515729315e+19,7.537306582125926e+20,1.5404646018231208e+22
2025,2.9280299674227257e+19,1.2597825871765499e+20,1.3548504754660805e+18,1.624157679642005e+19,3.359933537134747e+22,1.1890302955948188e+22,1.9841729274086372e+21,5.603272295161382e+17,2.758029775380097e+19,2.551054325410136e+21
2026,1.4200943062768282e+19,4.3565100383608655e+20,9.017869550626211e+19,2.726599221197129e+20,5.632269576210838e+17,8.137351246469746e+17,3.25471479885936e+19,9.519977732719764e+17,1.678539560272607e+22,3.1750920908061446e+21
2027,8.94380970505106e+17,1.0851168746414375e+20,1.088870768372434e+19,1.0093858329576112e+20,3.2119225602305294e+20,6.864244734816694e+20,3.864382813076842e+18,8.322276291884938e+17,5.401958250141895e+20,4.532510001528706e+19
2028,1.937916937293671e+21,1.88497189444019e+19,3.3380552251745855e+20,1.493216724823595e+19,1.7981387261797443e+20,1.801819564326251e+21,8.243893339424491e+19,5.430168702230538e+20,6.969696124627551e+18,4.167637382051069e+21
2029,3.738065060716377e+19,2.0947617727578606e+18,1.2217845210473198e+20,5.3949666656442464e+17,1.850564948818768e+23,1.8324194817828955e+21,1.5042165048441303e+19,1.1835823733146767e+21,2.973022452970798e+20,2.077269255042524e+21
2030,1.7389512067635285e+20,1.6595928665463155e+19,1.6883187149939963e+20,8.368017279693031e+20,2.454318491429573e+20,2.2466794360832105e+18,7.561487131374688e+21,2.3422656564975767e+22,4.843941695577568e+18,8.669283040872244e+20
2031,1.2366452256750208e+23,1.0507414614939388e+21,1.3851519741812482e+21,2.1602810650534486e+19,6.225542726843581e+18,5.483767026082047e+18,6.3692697079482444e+22,9.788407074602055e+22,4.785343580938673e+19,1.4996526298816102e+18
2032,1.6279749339891612e+16,3.102350848127437e+20,1.2075615674209126e+20,8.209536034021668e+18,1.1017092503687105e+21,1.7745981078827424e+17,2.861031132160754e+19,4.0501452611986806e+18,7.662394759998502e+17,1.769245688473685e+19
2033,3.758691771261925e+18,1.5167358738501272e+21,1.7001246862511997e+19,1.6561307719929453e+20,2.3491935430717525e+22,3.328551788548711e+21,1.2139421480702347e+21,1.4515216695829405e+17,4.6707927200248685e+19,4.3983100714912404e+18
2034,1.1756154834965121e+21,1.122428013747256e+20,2.137822005839299e+18,6.555037914394907e+19,2.0659783872941111e+21,4.879927796501923e+21,4.689711686331221e+20,4.566519740904057e+20,2.9341739991893156e+18,4.6286535382843e+19
2035,1.5870383402421204e+21,1.0043467002947676e+19,1.418892662290143e+18,1.4880047457506668e+18,6.555655620338491e+18,1.701213984682188e+22,1.8177563516871606e+20,1.7703055087309134e+19,1.8529070404057128e+21,2.843735738968704e+18
2036,1.0552272150359131e+21,2.7794657680143427e+20,3.6449864415005503e+19,8.128836188905161e+18,2.126577391765427e+17,1.4600957679556488e+22,7.56654474647e+18,1.0489423487911042e+22,4.163313432503807e+20,1.9803391444674236e+19
2037,1.3156060263247589e+20,1.9684909810712515e+19,2.5178054028716737e+19,9.746095755517349e+21,6.351309773916879e+20,5.562583458419654e+20,1.6143006760110765e+20,8.880916512433175e+19,1.994306058200156e+19,5.0346725373785555e+19
2038,8.608208477531176e+22,3.238387260556196e+17,1.8919689971771793e+19,1.37690381098164e+21,4.408792432840583e+20,8.968905235284415e+18,4.6002768137697446e+17,5.996774616197399e+19,7.046289701107488e+17,1.0002781950803209e+21
2039,4.27711120066088e+19,6.937078601139406e+21,8.458243970537855e+20,3.3247589522536617e+18,2.715806761574512e+21,1.8712180671906574e+22,8.109706194667764e+17,5.207144954362646e+19,1.1511662412913179e+20,4.085838582614817e+19
2040,2.2330208159045304e+20,5.198503792372267e+19,2.1476534869344777e+20,1.4409128984288135e+19,4.205005376080126e+20,1.5943881847894354e+19,1.702828533791634e+19,2.0207083624433414e+19,9.655648631114144e+20,6.779562057253962e+17
2041,9.265245071251942e+17,5.444180018068115e+19,1.8261474308167301e+22,1.519079807783349e+19,2.0831122514386436e+20,3.757543956817342e+21,1.9951093725942323e+18,1.6351508593520702e+20,2.2676264304130606e+18,4.1391132330688947e+18
2042,4.7771439286837084e+19,7.87581429712737e+20,3.209169705803697e+18,1.0707713160951987e+20,4.531191818790682e+22,5.719445392672248e+20,4.289035746508326e+19,6.074719163772366e+18,1.7403156187943172e+19,8.795296689465229e+17
2043,6.538536615862923e+20,2.1354139967039335e+22,3.603570976719756e+18,4.202540880118875e+21,9.041089322677684e+20,3.755204752098523e+20,1.520970217152441e+20,7.684994936101437e+22,5.6746942037891586e+20,2.52101028329128e+19
2044,1.0728568580234514e+19,1.1378986175338499e+18,4.037536301703428e+19,1.2851236543106633e+20,2.185327852680805e+18,1.9665669926872073e+21,1.276467785783444e+19,1.6145801210385355e+21,2.5810630094311045e+18,2.7778299538016494e+19
2045,1.8459693867502018e+22,5.278690630667135e+18,5.722918686481136e+21,1.1641985528855132e+18,2.01133335465455e+19,6.90055164940776e+19,9.978840417212232e+17,2.99391493356231e+21,8.54285861636456e+20,8.904318306394424e+18
2046,4.6676193270822647e+20,2.310514269863544e+19,1.2495791013477257e+21,1.5595245056210156e+22,5.3867534353193435e+20,1.273321269010834e+21,1.6692032248668603e+21,1.9675693793958726e+22,1.0831533642704532e+20,1.0486774486829792e+21
2047,1.6997995663759899e+19,1.1793288115568284e+19,7.106315943614293e+19,2.898497353847176e+18,1.7017729155277908e+19,2.446266728350303e+21,4.701703312122732e+18,4.4978915983329e+20,3.6469384319735235e+19,1.367022277592054e+19
2048,1.0524006395388346e+21,9.451183572615294e+19,4.3301842503032856e+22,6.580357717242347e+19,2.025814265021793e+23,4.732914020090114e+19,2.5083899208252963e+21,6.738019421457877e+21,2.214099134267621e+21,1.655530506641461e+19
2049,1.412739936251921e+18,2.0177087802250664e+21,4.881102432282663e+18,4.5111240887513494e+20,1.0711486639244596e+18,2.608752221256026e+20,2.9624324210836447e+19,7.658692525780498e+20,1.4749129939399266e+19,9.497963882108346e+18
2050,6.625868373275445e+22,3.020921796797297e+21,4.9503641591647345e+20,2.9298508524132683e+20,1.3549773112960872e+23,1.219645225409688e+19,9.759282004280594e+20,7.98165040831321e+19,2.9627074983713726e+19,4.0744476605684554e+20
2051,6.428089529153958e+17,2.122544393684304e+20,5.932231513129796e+21,2.0374937996887896e+19,5.198249378504037e+20,1.2671359744397054e+21,2.2232836096761423e+20,2.1241885118011686e+17,1.373207615195185e+19,4.2821866782300157e+20
2052,1.3759938537051564e+22,1.0881331172673688e+19,5.701976852568141e+21,1.6272300164761574e+20,5.876497511830506e+20,3.0374068093449306e+19,2.7827318118331924e+19,1.1064949976425503e+20,3.360070824920458e+20,1.8121739445458033e+18
2053,1.2307311105037408e+19,6.19107720948849e+18,4.3889616580567516e+18,2.1486527466635012e+20,6.907758258389456e+18,1.0622543710676976e+20,4.004303856484813e+17,1.3421332258372107e+20,2.4610971097857456e+17,4.1542873345631306e+19
2054,9.342909634080819e+20,8.048505355122223e+20,8.266634641544235e+18,9.655696826760682e+17,3.427734496687339e+19,3.407345110482668e+19,2.877051534117815e+20,7.499001321194008e+20,8.058501340433706e+19,8.121516750855568e+19
2055,1662440811651587.8,1.0568083577543553e+19,1.548282596247107e+22,4.1002036308763985e+21,5.924019457755796e+20,1.8659891219348635e+23,4.5037471110955346e+18,3.785742636474454e+21,2.9156828126188605e+20,3.8337397153486885e+21
2056,1.2471789049807075e+19,1.3421561339825639e+20,4.217743380522242e+22,4.260832282317965e+19,3.3580224456679895e+19,1.0589810594316632e+17,1.1920333717658747e+22,2.7968040228800902e+20,6.221950124906107e+20,6.726181010221253e+19
2057,8.532626232263137e+20,8.5484718314004e+20,7.832573064355671e+19,5.82665419873006e+19,4.735200426678873e+20,1.3881317051432786e+19,1.3406594722535178e+21,1.5244953157106936e+18,3.416027808502448e+20,2.8364751004445434e+19
2058,1.2673905321361524e+20,9.661962912484938e+18,2.1586841602535386e+18,7.629730815153042e+19,1.0437001257306187e+20,9.228437693815977e+20,3.3953643818282574e+21,1.6540377447609116e+18,3.928458354567231e+19,1.860638202038037e+21
2059,2.437845521782895e+18,5.391958940553703e+18,3.472914437822127e+21,1.9434658688857156e+21,1.5755809168905998e+22,4.336084633714991e+20,9.410833878579735e+18,3.917581907513823e+21,1.4225918176378753e+19,2.821364961947029e+21
2060,4.189283878576255e+19,4.7755737243292666e+17,3.5331045266661516e+22,3.977811302434119e+19,8.859440870128127e+19,4.113561499375952e+20,1.102312702047165e+20,4.6106485729305475e+21,1.7992029585309092e+22,1.2629200748120044e+19
2061,3.6138309672722862e+19,3.864537523536326e+18,3.083333798015457e+18,2.0271381921341133e+22,9.318815928713187e+18,3.640389055890448e+19,4.3406994951886464e+18,4.432202375861926e+19,4.7765961228432795e+20,4.38974984949978e+19
