,0,1,2,3,4,5,6,7,8,9
0,294.06915111978924,289.0170211537714,311.4795664167306,285.4561357406278,304.56190328822686,305.2494394475441,285.85250800276015,266.79521242159456,315.1286788719117,297.4477047086326
1,291.20825197288093,286.2935121416916,308.3683933938783,288.9325710558643,301.27641443422203,303.45763790795036,285.341681618369,270.21685812568455,311.7260001887283,294.586886770691
2,292.28779175988126,286.4299571426917,306.6969865296873,287.5082174594903,303.73599388824607,303.22090940839894,288.1479632952851,270.41563941735654,310.0385555872474,296.8096366047092
3,289.3436976368749,285.4805342082015,308.8670899507379,287.1810725660005,302.38506393038233,306.2320737588578,288.32392641245895,268.5059811106264,309.1439301584063,293.71828026526236
4,286.8277709669044,283.60976839000915,310.2116752330156,286.4393394406725,300.9520129758132,303.643975153343,286.0633923828547,276.9221786656039,314.52661096402267,294.11998338622453
5,286.2638800521939,283.6791945921927,307.38059481430747,287.08215320220035,302.81927287354404,305.60013127351715,283.7618196091134,274.05211873842273,311.52754970183395,293.0778711516199
6,283.6521915028941,282.8620477044835,313.65071146641554,290.2025873018827,301.01804469063325,307.533931556109,286.6289134878735,275.32327251703913,310.60018984242714,290.62919475125574
7,283.6826864559569,289.94736534634126,315.9788490464526,289.2402424332109,300.41783447863145,308.375699868106,284.12531401897974,277.6800545761506,317.5742050532098,288.07888640022594
8,284.4654384391264,292.83810172017945,314.3138371783665,287.42692102504253,298.7917018966603,306.32429970788166,285.1430682776283,277.45844201138306,314.68043909533617,285.71938644146445
9,283.4488014844647,293.77227432428657,313.0306323061966,294.40415656015483,295.98162349696304,308.2973988803452,285.15763374658576,274.88784186306265,311.4202469354574,283.74342198976666
10,287.3703467424073,294.12708554886837,317.4428110799002,292.9514822918332,293.27281109509715,307.9236986252219,284.74571136036093,272.42846479829944,312.8276090250017,285.6555694589991
11,285.964929771784,292.5964773225394,318.3119098522495,292.84657864281644,301.4243385666821,305.4061498432597,285.7803673569357,272.6640736094718,311.9635411064672,292.483010906065
12,284.82012467687724,294.26992065875874,319.40529225302174,293.1281459995274,308.15719087966164,302.66882562544333,283.4384233988559,274.49597407705215,310.88466160154604,293.15875172907863
13,287.62203712037365,291.66771504066315,316.7713836895321,291.91333713451536,306.07800620880346,301.1590753271987,284.7604252532525,272.25330076664767,309.3420445256914,291.53687996020454
14,288.7495108956619,288.87085953517857,315.585202739532,290.05460652387205,303.5644530706812,299.5201775111468,285.59954612860963,271.120788126995,306.7087492383263,290.82708808075665
15,288.0325865337643,286.5265651411729,314.02240303600706,295.2108351351318,305.0096834073484,297.63249880213687,290.17145860061044,271.8535380366043,307.52925910647343,294.4216184894844
16,286.1198499508519,293.4665571832815,311.2570727377673,294.52665792241714,307.09359385374955,295.24917998973785,288.26542584575066,270.3276379916258,307.1281324172867,292.5581392136334
17,286.15691766760153,292.1255640255249,309.37528745663815,297.14224334678016,305.7788605153361,294.05943996675774,293.079650115899,268.79894729946113,304.38693475204883,291.34831611815736
18,285.3253646072012,289.61664350240676,309.2313260776465,298.0981844750281,303.15942213777674,297.67555691687284,290.58221206226307,268.43175284340214,305.07027737512664,289.9805375687939
19,287.3040349786249,287.22444089358515,307.77482089851355,310.5995551507482,301.7654532847367,296.2376468540189,288.2797933866001,268.391139365947,306.3297413681654,287.6949240125317
20,287.4247380469827,289.0507335273572,315.4598948262809,310.32459529265344,301.1779595249176,295.13487426107963,292.0719671498781,274.1651034853226,306.6012500808523,286.0627267996018
21,285.3417320763422,292.97415465832415,314.68930667521096,309.76945737683883,298.7458416771576,296.67915801889563,292.07503874504016,273.23324211479434,306.85584105301245,287.27890190844005
22,283.98153270505895,292.58086429322435,312.02133601129833,307.1836857034392,301.4867506940562,297.2941258425441,292.2201124958425,272.3016293521914,305.85667728571997,292.2181681665391
23,292.4747212501966,297.1235938392748,314.3438713601391,305.9816235021991,308.074294458853,296.30829619580703,289.73442043806705,270.2958449897871,303.95594396499695,289.69151282284406
24,291.7221159291096,296.6503190557133,315.9597950502279,315.50765771725463,312.99699503453394,297.8588835222048,290.4027240933689,269.89171845499806,304.6697388407572,287.4963724601662
25,290.2412743012278,295.00281592766163,315.9917873631571,317.8405799460478,311.03545839050184,297.10964591114805,292.81528656416003,269.3443320006983,305.81462804325537,290.78248176322523
26,290.7635223874292,293.9352332929305,317.8326547200159,323.6907608379886,310.00745912470927,296.1540398518521,291.1438552523809,268.6543844192743,304.91585690174594,290.6071136739929
27,290.46347742249674,293.8061029489216,315.4540743595472,325.792966841872,310.8480040902033,293.6415391173852,293.05121202615237,267.3269445536192,302.6854121004069,291.51851503499284
28,290.34282053922954,293.5828134323101,313.79610329940493,325.1873202780022,309.9548799806236,291.29549189346864,291.51166169938494,267.83270156371185,300.1016655860743,289.41974547722043
29,287.9487526419139,292.68865531110987,319.3017653551395,323.2720120810404,313.39070915566873,289.9831343693504,289.51239124001205,270.8209108208736,299.60397612907656,289.18688688937624
30,286.4984520108652,290.4102573086773,316.71651519422477,322.92629919797713,311.3783465492101,289.4326028273448,292.21945684329205,269.4849311690839,297.9271067407072,288.4987643143454
31,284.9997837482187,291.9350839732196,315.68887937328714,320.96347964792017,309.9472034295031,288.2502489853947,293.23567019609413,269.68403808130364,295.8912838488358,286.0214354529614
32,285.3823574692587,290.45552040467527,314.28385179367257,319.00893104859944,309.26421672614686,286.65773679239163,290.8285780132981,273.01714104310463,295.09814732289055,284.1644615885322
33,283.26234854486466,289.2788525892075,313.14593343957546,318.02433091179944,307.731322691737,285.60721901012204,288.27055512385715,272.5995133063222,294.79267952384424,282.22539316957034
34,284.69195081105454,287.39894440117945,313.62059739747724,321.04281476109713,305.36423522519095,283.94695388541277,285.9914512653841,275.924801852476,297.9268620943357,283.4928777797035
35,285.0978801074404,288.46253786270967,313.9917429023001,320.9290854700503,306.56371392635555,284.34161510909934,287.44724971928184,274.4913676226629,296.8073066231322,287.45107173074246
36,286.18373317622263,293.93496317647634,312.581121966347,325.2297898850528,307.562121694571,285.4911099356238,286.6884086982587,273.7170753401065,294.4733041961389,286.86288577179016
37,285.3680508199151,291.67197278531654,311.8908925557163,324.56037612773474,306.9072166734329,287.2554170092948,285.30637875701575,272.84560706112586,292.32570338527466,289.1520437111994
38,284.2852635517925,297.70527771207395,311.42267426228784,322.137363720348,308.46794468753814,286.3747781863999,285.781422583276,272.52118612902643,290.9539430362293,287.1909616276877
39,286.9162670617744,304.2555662141686,311.45931157791296,324.11865040761813,307.6696851317189,289.757712196501,286.0075772769565,274.6373470336935,290.1361437538668,285.1629182980753
